anio_mes,municipio_residencia,grupo_diagnostico,genero_paciente,regimen_atencion,rango_edad,total_casos
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",FEMENINO,SUBSIDIADO,29-59,3
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",FEMENINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",FEMENINO,SUBSIDIADO,60+,5
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,CONTRIBUTIVO,29-59,4
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,CONTRIBUTIVO,60+,3
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,OTRO,29-59,1
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,29-59,4
2024-06,PEREIRA,"Otros Trastornos Mentales Debidos A Lesion Y Disfuncion Cerebral, Y A Enfermedad Fisica",MASCULINO,SUBSIDIADO,60+,3
2024-06,PEREIRA,"Persona En Contacto Con Los Servicios De Salud Por Otras Consultas Y Consejos Medicos, No Clasificados En Otra Parte",MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Problemas Relacionados Con Dificultades Con El Modo De Vida,FEMENINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Problemas Relacionados Con Dificultades Con El Modo De Vida,MASCULINO,OTRO,29-59,1
2024-06,PEREIRA,Problemas Relacionados Con Dificultades Con El Modo De Vida,MASCULINO,SUBSIDIADO,29-59,2
2024-06,PEREIRA,Problemas Relacionados Con El Ambiente Social,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Problemas Relacionados Con El Ambiente Social,FEMENINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Problemas Relacionados Con El Ambiente Social,FEMENINO,SUBSIDIADO,29-59,2
2024-06,PEREIRA,Problemas Relacionados Con El Ambiente Social,FEMENINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Problemas Relacionados Con El Ambiente Social,FEMENINO,SUBSIDIADO,60+,2
2024-06,PEREIRA,Problemas Relacionados Con El Ambiente Social,MASCULINO,SUBSIDIADO,6-11,2
2024-06,PEREIRA,Problemas Relacionados Con El Estilo De Vida,MASCULINO,CONTRIBUTIVO,60+,1
2024-06,PEREIRA,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,SUBSIDIADO,29-59,2
2024-06,PEREIRA,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",FEMENINO,SUBSIDIADO,60+,2
2024-06,PEREIRA,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,"Problemas Relacionados Con El Grupo Primario De Apoyo, Inclusive Circunstancias Familiares",MASCULINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Problemas Relacionados Con Hechos Negativos En La Ninez,FEMENINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Problemas Relacionados Con Hechos Negativos En La Ninez,FEMENINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Problemas Relacionados Con Hechos Negativos En La Ninez,FEMENINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Problemas Relacionados Con Hechos Negativos En La Ninez,MASCULINO,OTRO,6-11,1
2024-06,PEREIRA,Problemas Relacionados Con Hechos Negativos En La Ninez,MASCULINO,SUBSIDIADO,6-11,2
2024-06,PEREIRA,Problemas Relacionados Con La Educacion Y La Alfabetizacion,FEMENINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Problemas Relacionados Con La Educacion Y La Alfabetizacion,FEMENINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,Problemas Relacionados Con Otras Circunstancias Psicosociales,FEMENINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Problemas Relacionados Con Otras Circunstancias Psicosociales,MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Problemas Relacionados Con Otras Circunstancias Psicosociales,MASCULINO,VINCULADO,29-59,1
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",FEMENINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,CONTRIBUTIVO,18-28,2
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,PARTICULAR,29-59,1
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,18-28,4
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,"Psicosis De Origen No Organico, No Especificada",MASCULINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,29-59,12
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,CONTRIBUTIVO,60+,1
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,OTRO,12-17,1
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,OTRO,29-59,6
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,12-17,8
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,18-28,5
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,29-59,17
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,FEMENINO,SUBSIDIADO,60+,13
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,29-59,11
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,CONTRIBUTIVO,60+,3
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,OTRO,29-59,2
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,12-17,5
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,18-28,5
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,29-59,9
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Reaccion Al Estres Grave Y Trastornos De Adaptacion,MASCULINO,SUBSIDIADO,60+,6
2024-06,PEREIRA,Retraso Mental Grave,FEMENINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Retraso Mental Grave,FEMENINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Retraso Mental Grave,FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Retraso Mental Grave,MASCULINO,OTRO,29-59,2
2024-06,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,29-59,7
2024-06,PEREIRA,Retraso Mental Grave,MASCULINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Retraso Mental Leve,FEMENINO,OTRO,12-17,1
2024-06,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,12-17,5
2024-06,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Retraso Mental Leve,FEMENINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,OTRO,29-59,3
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,12-17,8
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,18-28,5
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,29-59,4
2024-06,PEREIRA,Retraso Mental Leve,MASCULINO,SUBSIDIADO,6-11,4
2024-06,PEREIRA,Retraso Mental Moderado,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,12-17,3
2024-06,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,18-28,3
2024-06,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,29-59,7
2024-06,PEREIRA,Retraso Mental Moderado,FEMENINO,SUBSIDIADO,60+,3
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,CONTRIBUTIVO,6-11,1
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,OTRO,29-59,5
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,12-17,5
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,18-28,7
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,29-59,12
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Retraso Mental Moderado,MASCULINO,SUBSIDIADO,60+,4
2024-06,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Retraso Mental No Especificado,FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Retraso Mental No Especificado,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Retraso Mental Profundo,FEMENINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Retraso Mental Profundo,MASCULINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Sincope Y Colapso,FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Sindromes Del Maltrato,FEMENINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Sindromes Del Maltrato,FEMENINO,CONTRIBUTIVO,6-11,1
2024-06,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Sindromes Del Maltrato,FEMENINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Sindromes Del Maltrato,MASCULINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Sindromes Del Maltrato,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran Concernientes A La Alimentacion E Ingestion De Liquidos,MASCULINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran El Estado Emocional,MASCULINO,SUBSIDIADO,60+,2
2024-06,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,FEMENINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,MASCULINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Sintomas Y Signos Que Involucran La Apariencia Y El Comportamiento,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,18-28,3
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,29-59,10
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,CONTRIBUTIVO,60+,9
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,18-28,5
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,29-59,55
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,SUBSIDIADO,60+,31
2024-06,PEREIRA,Trastorno Afectivo Bipolar,FEMENINO,VINCULADO,60+,1
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,18-28,4
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,29-59,8
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,CONTRIBUTIVO,60+,2
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,OTRO,18-28,1
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,OTRO,29-59,5
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,PARTICULAR,29-59,1
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,18-28,13
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,29-59,25
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,SUBSIDIADO,60+,8
2024-06,PEREIRA,Trastorno Afectivo Bipolar,MASCULINO,VINCULADO,29-59,4
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",FEMENINO,SUBSIDIADO,29-59,3
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,CONTRIBUTIVO,29-59,2
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,OTRO,18-28,1
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,18-28,4
2024-06,PEREIRA,"Trastorno Del Humor [ Afectivo ], No Especificado",MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,29-59,10
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,CONTRIBUTIVO,60+,2
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,OTRO,29-59,2
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,OTRO,60+,1
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,18-28,4
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,29-59,12
2024-06,PEREIRA,Trastorno Depresivo Recurrente,FEMENINO,SUBSIDIADO,60+,15
2024-06,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,29-59,12
2024-06,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,CONTRIBUTIVO,60+,3
2024-06,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,29-59,3
2024-06,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,SUBSIDIADO,60+,5
2024-06,PEREIRA,Trastorno Depresivo Recurrente,MASCULINO,VINCULADO,60+,1
2024-06,PEREIRA,Trastorno Mental No Especificado,FEMENINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,"Trastorno Mental Organico O Sintomatico, No Especificado",MASCULINO,OTRO,29-59,1
2024-06,PEREIRA,"Trastorno Mental Organico O Sintomatico, No Especificado",MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,"Trastorno Mental Organico O Sintomatico, No Especificado",MASCULINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,SUBSIDIADO,29-59,3
2024-06,PEREIRA,Trastorno Obsesivo-Compulsivo,FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Trastorno Obsesivo-Compulsivo,MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Trastornos De La Conducta,FEMENINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Trastornos De La Conducta,FEMENINO,CONTRIBUTIVO,6-11,1
2024-06,PEREIRA,Trastornos De La Conducta,FEMENINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Trastornos De La Conducta,FEMENINO,SUBSIDIADO,6-11,3
2024-06,PEREIRA,Trastornos De La Conducta,MASCULINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,12-17,8
2024-06,PEREIRA,Trastornos De La Conducta,MASCULINO,SUBSIDIADO,6-11,5
2024-06,PEREIRA,Trastornos De La Identidad De Genero,FEMENINO,SUBSIDIADO,12-17,3
2024-06,PEREIRA,Trastornos De La Identidad De Genero,FEMENINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,Trastornos De La Identidad De Genero,MASCULINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Trastornos De La Identidad De Genero,MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",MASCULINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,"Trastornos De La Personalidad Y Del Comportamiento Debidos A Enfermedad, Lesion O Disfuncion Cerebral",MASCULINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,FEMENINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,12-17,2
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,Trastornos De Los Habitos Y De Los Impulsos,MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Trastornos Del Comportamiento Social De Comienzo Especifico En La Ninez Y En La Adolescencia,FEMENINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Trastornos Del Comportamiento Social De Comienzo Especifico En La Ninez Y En La Adolescencia,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,CONTRIBUTIVO,18-28,2
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,CONTRIBUTIVO,60+,1
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,12-17,3
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,29-59,3
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,FEMENINO,SUBSIDIADO,60+,4
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,CONTRIBUTIVO,18-28,1
2024-06,PEREIRA,Trastornos Del Humor [ Afectivos ] Persistentes,MASCULINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Trastornos Del Sueno,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Trastornos Del Sueno,FEMENINO,CONTRIBUTIVO,6-11,1
2024-06,PEREIRA,Trastornos Del Sueno,FEMENINO,CONTRIBUTIVO,60+,2
2024-06,PEREIRA,Trastornos Del Sueno,FEMENINO,OTRO,60+,1
2024-06,PEREIRA,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,29-59,3
2024-06,PEREIRA,Trastornos Del Sueno,FEMENINO,SUBSIDIADO,60+,6
2024-06,PEREIRA,Trastornos Del Sueno,MASCULINO,CONTRIBUTIVO,60+,3
2024-06,PEREIRA,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,29-59,2
2024-06,PEREIRA,Trastornos Del Sueno,MASCULINO,SUBSIDIADO,60+,2
2024-06,PEREIRA,Trastornos Delirantes Persistentes,FEMENINO,SUBSIDIADO,60+,4
2024-06,PEREIRA,Trastornos Disociativos [ De Conversion ],MASCULINO,SUBSIDIADO,29-59,1
2024-06,PEREIRA,Trastornos Emocionales Comienzo Especifico En La Ninez,FEMENINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Trastornos Emocionales Comienzo Especifico En La Ninez,FEMENINO,SUBSIDIADO,6-11,2
2024-06,PEREIRA,Trastornos Emocionales Comienzo Especifico En La Ninez,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,CONTRIBUTIVO,18-28,2
2024-06,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,CONTRIBUTIVO,29-59,1
2024-06,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,OTRO,18-28,1
2024-06,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,12-17,1
2024-06,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,18-28,2
2024-06,PEREIRA,Trastornos Especificos De La Personalidad,FEMENINO,SUBSIDIADO,29-59,2
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,0-5,2
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,12-17,9
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,FEMENINO,SUBSIDIADO,6-11,6
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,CONTRIBUTIVO,12-17,1
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,CONTRIBUTIVO,6-11,1
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,12-17,11
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo De Las Habilidades Escolares,MASCULINO,SUBSIDIADO,6-11,11
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,MASCULINO,CONTRIBUTIVO,0-5,1
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,MASCULINO,OTRO,6-11,1
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,MASCULINO,SUBSIDIADO,0-5,2
2024-06,PEREIRA,Trastornos Especificos Del Desarrollo Del Habla Y Del Lenguaje,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Trastornos Especificos Mixtos Desarrollo,MASCULINO,SUBSIDIADO,0-5,1
2024-06,PEREIRA,Trastornos Especificos Mixtos Desarrollo,MASCULINO,SUBSIDIADO,6-11,1
2024-06,PEREIRA,Trastornos Esquizoafectanivos,FEMENINO,SUBSIDIADO,29-59,2
2024-06,PEREIRA,Trastornos Esquizoafectanivos,FEMENINO,SUBSIDIADO,60+,1
2024-06,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,CONTRIBUTIVO,29-59,3
2024-06,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,OTRO,29-59,1
2024-06,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,SUBSIDIADO,18-28,1
2024-06,PEREIRA,Trastornos Esquizoafectanivos,MASCULINO,SUBSIDIADO,29-59,4
